"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"AF96PIW3","journalArticle","2021","Kang, Lae-Hyong; Han, Dae-Hyun","Robotic-based terahertz imaging for nondestructive testing of a PVC pipe cap","NDT & E International","","0963-8695","10.1016/j.ndteint.2021.102500","https://www.sciencedirect.com/science/article/pii/S0963869521000992","The detection and localization of damage in a polyvinyl chloride (PVC) pipe cap were experimentally investigated by performing pulsed terahertz time-domain spectroscopy and using a six-degree-of-freedom (DOF) robotic arm. This study focuses on the development of a 3D imaging system to monitor the thickness of and detect defects in 3D structures. The damage and thickness of the PVC pipe cap were monitored by designing the reflection geometry of the terahertz scanner based on optical components, such as beam splitter and focal lens. Additionally, the PVC pipe cap was controlled with a six-DOF robot arm for path planning. The corresponding predicted value for the thickness of the sample was computed as a function of at least one wall thickness parameter of the pipe that uses a captured terahertz wave because these waves are partially reflected when the medium is changed. The defects were simulated using a PVC pipe cap (inner diameter: 89 mm, outer diameter: 100 mm), and the specimen was mounted on a six-DOF robot arm to inspect the entire area of the PVC pipe cap. The reflected signals were analyzed to determine the thickness, defectiveness, and locations of the defects through signal processing in the time and frequency domains. Consequently, we can detect and visualize the various types of defects that are simulated in a PVC pipe cap. In addition, the validity of the structural health monitoring method for 3D structures using terahertz waves was successfully verified.","2021-10-01","2024-02-21 14:20:29","2024-02-21 14:20:29","","102500","","","123","","NDT & E International","","","","","","","","","","","","","","","","","","","Imaging; Nondestructive testing; PVC Pipe; Robot; Terahertz waves; Three-dimension","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LTC5SC5K","journalArticle","2022","Balasubramaniam, Kaleeswaran; Sikdar, Shirsendu; Soman, Rohan; Malinowski, Paweł","Multi step structural health monitoring approaches in debonding assessment in a sandwich honeycomb composite structure using ultrasonic guided waves","Measurement","","0263-2241","10.1016/j.measurement.2022.111057","https://www.sciencedirect.com/science/article/pii/S0263224122003232","This paper aims to investigate the use of ultrasonic guided wave (GW) propagation mechanism and the assessment of debonding in a sandwich composite structure (SCS) using a multi-step approach. Towards this, a series of GW propagation-based laboratory experiments and numerical simulations have been carried out on the SCS sample. The debonding regions of variable size and locations were assessed using a pre-defined network of piezoelectric lead zirconate transducers (PZT). Besides, several artificial masses were also placed in the SCS to validate the multi-step structural health monitoring (SHM) strategy. The SHM approach uses a proposed quick damage identification matrix maps and an improved elliptical wave processing (EWP) strategy of the registered GW signals to detect the locations of debonding and other damages in the SCS. The benefit of the proposed damage identification map is to locate the damaged area (sectors) quickly. This identification step is followed by applying the damage localization step using the improved EWP only on the previously identified damage sector region. The proposed EWP has shown the potential to effectively locate the hidden multiple debonding regions and damages in the SCS with a reduced number of calculations using a step-wise approach that uses only a selected number of grid points. The paper shows the effectiveness of the proposed approach based on data gathered from numerical simulations and experimental studies. Thus, using the above-mentioned SHM strategy debondings and damages present within and outside the sensor network are localized. The results were cross verified with nondestructive testing (NDT) methods such as infrared thermography and laser Doppler vibrometry.","2022-05-15","2024-02-21 14:20:29","2024-02-21 14:20:29","","111057","","","194","","Measurement","","","","","","","","","","","","","","","","","","","Debonding; Guided wave; Sandwich composite structure; Sensor network; Structural health monitoring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72WS36UV","journalArticle","2024","Woloszyk, Krzysztof; Garbatov, Yordan","A probabilistic-driven framework for enhanced corrosion estimation of ship structural components","Reliability Engineering & System Safety","","0951-8320","10.1016/j.ress.2023.109721","https://www.sciencedirect.com/science/article/pii/S095183202300635X","The work proposes a probabilistic-driven framework for enhanced corrosion estimation of ship structural components using Bayesian inference and limited measurement data. The new approach for modelling measurement uncertainty is proposed based on the results of previous corrosion tests that incorporate the non-uniform character of the corroded surface of structural components. The proposed framework's basic features are outlined, and the detailed algorithm is presented. Further, the proposed framework is validated by comparison with the classical statistical approach and mass measurements, considering previous experimental work results. Notably, the impact of the number of measuring points is investigated, and the accuracy index is proposed to identify the optimum number of measurements. The developed framework has a significant advantage over the classical approach since measuring uncertainty is incorporated. Additionally, the confidence intervals of both mean value corrosion depth and standard deviation could be gathered due to the probabilistic character of the framework. Thus, the presented approach can potentially be used in the structural health monitoring of ship structural components and reliability analysis.","2024-02-01","2024-02-21 14:20:29","2024-02-21 14:20:29","","109721","","","242","","Reliability Engineering & System Safety","","","","","","","","","","","","","","","","","","","Bayesian inference; Corrosion; Ship structures; Structural health monitoring; Uncertainty","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P3BAY24I","journalArticle","2021","Frankowski, Pawel Karol; Chady, Tomasz; Zieliński, Adam","Magnetic force induced vibration evaluation (M5) method for frequency analysis of rebar-debonding in reinforced concrete","Measurement","","0263-2241","10.1016/j.measurement.2021.109655","https://www.sciencedirect.com/science/article/pii/S0263224121006242","This paper aims to introduce a new nondestructive method dedicated to rebar concrete debonding detection (which may be caused by corrosion). The Magnetic Force Induced Vibration Evaluation (M5) method is designed to reduce damping (one of the biggest problems of currently known modal analysis methods) and enables evaluating elements inaccessible to traditional methods. The method's concept is to directly induce rebars' vibrations (not a whole structure), measure them, and analyze the frequency spectrum changes. Past studies have already proved that vibrational characteristics are susceptible to a structure debonding. The novelty of the method is related to excitation and detection of vibrations in the tested elements. The M5 method is presented against the background of other nondestructive methods used currently in building diagnostics. The comparison contains the classification and review of these methods. Two versions of the excitation subsystems were proposed and tested. In both cases, the excited vibrations, which are the reaction of reinforcing bars to an alternating magnetic field, are measured using a magnetically coupled accelerometer. With such solutions, the proposed method is fully non-contact and allows for achieving high sensitivity and repeatability. The usefulness of the method was demonstrated by measuring several concrete test specimens with simulated debonding and real samples collected from the dismantled element of the bridge slab.","2021-09-01","2024-02-21 14:20:29","2024-02-21 14:20:29","","109655","","","182","","Measurement","","","","","","","","","","","","","","","","","","","Concrete inspection; Corrosion detection; Electromagnetic transducer; Modal analysis; Nondestructive testing; Vibration analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P9TBPMZ4","journalArticle","2023","Bergmayr, Thomas; Höll, Simon; Kralovec, Christoph; Schagerl, Martin","Local residual random forest classifier for strain-based damage detection and localization in aerospace sandwich structures","Composite Structures","","0263-8223","10.1016/j.compstruct.2022.116331","https://www.sciencedirect.com/science/article/pii/S0263822322010637","To ensure the structural integrity of large aerospace structures during operation, structural health monitoring is a major challenge. The monitoring can be performed by distributed strain measurements using strain gauges or fiber optical sensors. In this work, an advanced local residual classifier for strain-based damage detection and localization is introduced. The key principle is that a change in the relationship between a strain sensor and its neighbors indicates the presence of damage. After defining a sensor grid with sensor locations and their orientation, the relationship can be obtained from numerical simulations of the healthy structure. Here, local regression models are estimated between each master sensor and its neighboring sensors. Then, residuals of the predicted and measured strains are evaluated using a random forest classifier. The evaluation of the residuals has the advantage that the method is independent of the load level, as well as the fact that it is independent of certain environmental influences that are uniformly distributed over the entire structure. In addition to the numerical healthy strains, synthetically generated damage data are used for training the classifier. The synthetic data are obtained by statistical modifications of the healthy strains. This procedure avoids time-consuming and expensive damage simulations. The health monitoring approach is applied to a glass fiber reinforced polymer sandwich structure, imitating an aircraft spoiler, with a hole in the face layer considered as damage. The validation is performed by numerical finite element simulations as well as physical experiments under random loading conditions. The results demonstrate the high potential of the presented approach for strain-based structural health monitoring in composite sandwich structures.","2023-01-15","2024-02-21 14:20:29","2024-02-21 14:20:29","","116331","","","304","","Composite Structures","","","","","","","","","","","","","","","","","","","Composite sandwich structure; Machine learning (ML); Random forest (RF); Strain-based damage indicator; Structural health monitoring (SHM)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UKTGPVEI","journalArticle","2022","Zima, Beata","Determination of stepped plate thickness distribution using guided waves and compressed sensing approach","Measurement","","0263-2241","10.1016/j.measurement.2022.111221","https://www.sciencedirect.com/science/article/pii/S0263224122004729","Guided waves recently have attracted significant interest as a very promising research area. The signals registered by a specially designed sensor network are processed to assess the state of the tested structure. Despite the constant development of novel damage detection algorithms employing guided waves, the phenomenon of wave propagation still needs detailed recognizing and understanding for the further progress of non-destructive wave-based methods. Special attention is paid to guided waves in plate-like structures, but the majority of considered cases concern plates with constant thickness. However, in the real world, we often deal with specimens with variable thickness. The thickness variability of the specimen is often forced to fulfill the construction requirements and optimize stress distribution or is the result of degradation i.e. corrosion. Thus, the development of NDT methods forces the need of considering specimens with complex geometry and the problem of wave propagation in waveguides with variable thickness is crucial for improving novel as well as so far proposed algorithms. The article presents the results of the analytical, numerical and experimental analysis of wave propagation in plates with variable thickness. The analysis concerns the influence of thickness distribution of plate structure on wave velocity, the time course wave packet and amplitude. Moreover, the novel approach based on constrained convex optimization for determining the plate thickness distribution has been proposed and verified during numerical and experimental campaigns.","2022-06-15","2024-02-21 14:20:29","2024-02-21 14:20:29","","111221","","","196","","Measurement","","","","","","","","","","","","","","","","","","","Guided waves; NDT; Plate structure; Variable thickness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V3MMYMN8","journalArticle","2023","Xue, Chaolong; Wang, Jiaqi; Zhang, Zhiyuan; Zhang, Yunfei; Zuo, Sijia; Li, Bing","Defect identification in variable thickness waveguides using SH0 guided wave","NDT & E International","","0963-8695","10.1016/j.ndteint.2023.102886","https://www.sciencedirect.com/science/article/pii/S0963869523001019","Guided waves, especially Lamb waves, propagating in plate-like structures with constant thicknesses have been investigated intensively in the past decades in the context of structural health monitoring (SHM) and non-destructive testing (NDT). However, structures with variable thicknesses are also very common in practice, such as ship hulls whose thickness varies for satisfying various load conditions, and defect identification for such structures is also of importance. In this paper, we compare the propagation characteristics of both Lamb modes and SH0 mode in variable thickness plates and propose to use the SH0 mode for defect identification in such waveguides because of its non-dispersive property. First, the non-dispersive property of the SH0 mode in waveguides with variable thickness is demonstrated in theory. Then, a wave prediction method is adopted to illustrate the differences between the Lamb modes and the SH0 mode when propagating in waveguides with constant or variable thickness. Finally, experiments are conducted on a variable thickness plate to verify the non-dispersive property of the SH0 mode and further compare the results with those of the Lamb modes. Recently developed thickness-poled omnidirectional shear horizontal piezoelectric transducers (OSH-PTs) are used to produce pure SH0 waves. It is observed that the velocity of the Lamb modes may change significantly and the group velocity of the S0 mode even decreases by 55.1% during propagation, which hampers Lamb modes from defect identification in variable thickness plates. By contrast, the SH0 mode is non-dispersive thus promising for damage detection, and its effectiveness for defect localization in such structures is validated experimentally.","2023-09-01","2024-02-21 14:20:29","2024-02-21 14:20:29","","102886","","","138","","NDT & E International","","","","","","","","","","","","","","","","","","","Adiabatic modes; Defect identification; Shear horizontal wave; Variable thickness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NZRM9JF7","journalArticle","2021","Wu, Jun; Xu, Xuebing; Liu, Cheng; Deng, Chao; Shao, Xinyu","Lamb wave-based damage detection of composite structures using deep convolutional neural network and continuous wavelet transform","Composite Structures","","0263-8223","10.1016/j.compstruct.2021.114590","https://www.sciencedirect.com/science/article/pii/S0263822321010527","Carbon fiber reinforced plastics composites have been widely used in aerospace, automotive and other fields for its superior performance. To avoid possible risks, Lamb waves-based structural heath monitoring techniques have been applied to detect the internal damage of these composites. However, due to their intrinsic high degree of anisotropy which makes the failure mode complicated under fatigue loads, an accurate and timely method for damage detection of these composites is still challenging to realize. This paper proposes a novel method for detecting the internal delamination of the carbon fiber reinforced plastics by combining deep convolutional neural network and continuous wavelet transform. This data-driven method can effectively leverage the large amount of data without relying on complex feature extraction. After converting the time series signal into a two-dimensional time–frequency image by the continuous wavelet transform technique, the convolutional neural network model is applied to classify the images. Based on the prediction results of different paths by the model, a damage localization method is also proposed for ply delamination. An experimental study is implemented to verify the effectiveness of this method. The result shows this method is a useful technique for precise diagnosis and positioning of delamination damage in the composite structures.","2021-11-15","2024-02-21 14:20:29","2024-02-21 14:20:29","","114590","","","276","","Composite Structures","","","","","","","","","","","","","","","","","","","Carbon fiber reinforced plastics (CFRP); Deep-learning; Delamination; Guided wave","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZMG49BEY","journalArticle","2024","Prasad, Sneha; Kumar, David; Kalra, Sumit; Khandelwal, Arpit","A real-time feature-based clustering approach for vibration-based SHM of large structures","Measurement","","0263-2241","10.1016/j.measurement.2024.114222","https://www.sciencedirect.com/science/article/pii/S0263224124001064","Feature matching techniques are widely explored in structural health monitoring (SHM) of large structures due to their invariance to scale and rotational changes, unlike the traditionally used template matching techniques. However, uniformity of feature distribution is a major concern while matching the images, which requires a large number of features for better correspondence, increasing the computational time. Thus, this study proposes an intermediate solution — a KAZE feature-based clustering approach. It creates a cluster of only four interest points, which decreases the processing time and enhances the accuracy of detecting pixel displacements. On the other hand, due to the high uncertainty of the corresponding points in all the subsequent images, the study introduces a concept of centroid calculation and centroid prediction for identifying the coordinates responsible for measuring the displacements of large structures. Further, the present work also demonstrates the developed methodology in a real-time SHM experiment by measuring the dynamic response of a structure in real-time.","2024-03-15","2024-02-21 14:20:29","2024-02-21 14:20:29","","114222","","","227","","Measurement","","","","","","","","","","","","","","","","","","","Computer vision; Feature detection and matching; KAZE algorithm; Large structures; Nondestructive testing; Structural health monitoring; Vibrations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N4PRMH6R","journalArticle","2023","Tenreiro, A. Francisco G.; Lopes, António M.; da Silva, Lucas F.M.; Carbas, Ricardo J.C.","Influence of void damage on the electromechanical impedance spectra of Single Lap Joints","NDT & E International","","0963-8695","10.1016/j.ndteint.2023.102865","https://www.sciencedirect.com/science/article/pii/S0963869523000804","Adhesively bonded joints are susceptible to a variety of damage sources, which may be of difficult detection with current Non-Destructive Testing (NDT) methods. Structural Health Monitoring (SHM) techniques, such as the Electromechanical Impedance Spectroscopy (EMIS), aims to outpace NDT by continuously monitoring structures for defects. However, given the complexity of adhesive joint structures, EMIS capability for damage detection still needs to be thoroughly studied. In this manner, electrical impedance measurements were done to Single Lap Joints (SLJ), with both a modified epoxy adhesive and Pressure Sensitive Adhesive (PSA) for void detection. Void defects could not be detected on adhesive joints with the PSA but, in the case of joints with the modified epoxy adhesive, impedance signatures were significantly altered by the presence of both the artificially created void, and by a second damage source caused during the SLJ manufacture. Experimental measurements from modified epoxy joints were compared with simulation results, yielding good approximation when considering the effect of the second source of damage. An approximation of the mechanical impedance was also computed using numerical results from the pristine SLJ model. In this manner, it is possible to detect damage in the adhesive layer of SLJs with electrical impedance measurements from EMIS.","2023-09-01","2024-02-21 14:20:29","2024-02-21 14:20:29","","102865","","","138","","NDT & E International","","","","","","","","","","","","","","","","","","","Adhesive joints; Electrical impedance; Electromechanical Impedance Spectroscopy; Structural Health Monitoring; Void; Void detection","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B74KTJRS","journalArticle","2023","Meyendorf, Norbert; Ida, Nathan; Singh, Ripudaman; Vrana, Johannes","NDE 4.0: Progress, promise, and its role to industry 4.0","NDT & E International","","0963-8695","10.1016/j.ndteint.2023.102957","https://www.sciencedirect.com/science/article/pii/S096386952300172X","“Industry 4.0” stands for the fourth industrial revolution, the transition from production by computer controlled isolated machines to the concept of a smart factory, where machines, materials, and personnel are digitally connected, to actively adapt to changes in workflow. It emerges from the confluence of operational technologies (OT) and information technologies (IT), which allows for higher flexibility and manufacturing of unique custom products to suit individual customer requirements. To assure quality, embracing digital transformation of non-destructive evaluation is essential. It can be an integral part of the cyber-controlled production and asset life-cycle maintenance. These two value propositions covering the asset life cycle, require digitally controlled NDE procedures and qualitative data to support automated decision making, for most known situations. With that scenario, NDE must be considered in conjunction with other engineering disciplines. Reliability assessments become a necessary prerequisite for the use of NDE data. In addition, the approach to inspector certification and experience needs to be revised. The digital technologies that are being deployed to enhance production under industry 4.0 can very well be the enablers of digitalized NDE and their integration with the asset and its owner. Model-based definition, smart robots, artificial intelligence, augmented reality, and digital twins can all be used to enhance NDE inspections to a new level of performance in quality and safety assurance. These new NDE trends are summarized under the term “NDE 4.0” to meet the needs of Industry 4.0. The present review paper is aimed at capturing recent advances in digital technologies for non-destructive inspections, examples of their use, and other aspects that must be addressed to shift the paradigm. The paper also highlights the global collaboration and current trends, with an intent to inspire industry professionals to engage with NDE 4.0 – a must for Industry 4.0.","2023-12-01","2024-02-21 14:20:29","2024-02-21 14:20:29","","102957","","","140","","NDT & E International","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VYQX5P94","journalArticle","2020","Pachón, Pablo; Infantes, María; Cámara, Margarita; Compán, Víctor; García-Macías, Enrique; Friswell, Michael I.; Castro-Triguero, Rafael","Evaluation of optimal sensor placement algorithms for the Structural Health Monitoring of architectural heritage. Application to the Monastery of San Jerónimo de Buenavista (Seville, Spain)","Engineering Structures","","0141-0296","10.1016/j.engstruct.2019.109843","https://www.sciencedirect.com/science/article/pii/S014102961931003X","In recent years, Structural Health Monitoring (SHM) based on Operational Modal Analysis (OMA) and damage detection tools has become a popular non-destructive solution to assess the real-time integrity of any kind of structure. This technique is especially well-suited for the condition-based conservation of historical structures, where minimal invasiveness must be ensured owing to their high cultural and architectural value. Optimal Sensor Placement (OSP) techniques represent a valuable tool for efficiently designing the sensor layout in a SHM system in order to achieve an effective modal identification with a reduced number of sensors and, consequently, an improved cost efficiency. In this light, this paper proposes a design methodology of sensor networks based on OSP techniques suitable for historical structures. To do so, a preliminary extensive OMA campaign is conducted in order to construct a reliable finite element (FE) model by fitting the identified modal properties. Afterwards, an optimal sensor arrangement with a limited number of sensors is obtained by applying different model-based OSP techniques. In order to improve the robustness of the solution, material uncertainties are included in the model and the optimal sensor placement is conducted within a statistical framework. This methodology is presented and evaluated with a case study of a Spanish secular building: the Monastery of San Jerónimo de Buenavista in Seville (Spain). In particular, this paper presents the results of the preliminary ambient vibration test and the modal identification of the monastery, the updating process of the FE model, as well as a critical review of the different OSP techniques within a framework of material parameter uncertainty. The presented analysis demonstrate that OSP techniques based on the rank optimization of the kinetic energy matrix of the structure yield robust sensor layout.","2020-01-01","2024-02-21 14:20:29","2024-02-21 14:20:29","","109843","","","202","","Engineering Structures","","","","","","","","","","","","","","","","","","","Ambient vibration test; Historical building; Non-destructive test; Operational modal analysis; Uncertainty analysis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BCTG8DDS","journalArticle","2020","Hua, Jiadong; Cao, Xuwei; Yi, Yinggang; Lin, Jing","Time-frequency damage index of Broadband Lamb wave for corrosion inspection","Journal of Sound and Vibration","","0022-460X","10.1016/j.jsv.2019.114985","https://www.sciencedirect.com/science/article/pii/S0022460X19305474","The method based on Lamb wave shows great potential for structural health monitoring (SHM) and nondestructive testing (NDT). Damage index (DI) is a series of features extracted from Lamb wave signal that can be linked with damage, which can serve as an indicator to depict the damage. Conventional DIs including time-of-flight, amplitude change and signal difference coefficient are extracted from narrowband Lamb wave. However, time-of-flight needs prior knowledge of accurate propagation distance, amplitude change and signal difference coefficient rely on the collection of reference signals in undamaged condition. To overcome these limitations, different DIs are established from time-frequency distribution of broadband Lamb wave, which contains rich interaction information between structural feature and various modes over a large frequency range. In particular, three DIs including ridge curvature, energy distribution ratio and image difference coefficient, are extracted from Lamb wave time-frequency images and employed in probability imaging algorithm for damage localization. An experiment is given to validate the effectiveness of established time-frequency DIs.","2020-01-06","2024-02-21 14:20:29","2024-02-21 14:20:29","","114985","","","464","","Journal of Sound and Vibration","","","","","","","","","","","","","","","","","","","Corrosion detection; Damage index; Lamb waves; Time-frequency distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SZC6ARLJ","journalArticle","2022","Orta, Adil Han; Kersemans, Mathias; Van Den Abeele, Koen","A comparative study for calculating dispersion curves in viscoelastic multi-layered plates","Composite Structures","","0263-8223","10.1016/j.compstruct.2022.115779","https://www.sciencedirect.com/science/article/pii/S0263822322005530","This study examines and critically compares various commonly used models for calculating complex wavenumbers in viscoelastic orthotropic multi-layer materials (e.g. fiber reinforced polymer laminates). Both exact 3D elasticity theory based methods and approximate methods are considered for wave propagation analysis: (i) global matrix method (GMM), (ii) stiffness matrix method (SMM), (iii) hybrid compliance-stiffness matrix method (HCSMM), (iv) semi analytical finite element (SAFE) method, (v) Legendre polynomial method (LPM), and (vi) fifth order shear deformation theory (5-SDT). A detailed mathematical formulation is provided for each of these techniques. The accuracy and the computational efficiency for calculating complex wavenumbers over a wide frequency range are analyzed for both homogenized and multi-layered viscoelastic orthotropic media. This information is helpful to select the proper method to be used in inversion schemes for material characterization. A comparative analysis is also performed on the computed through thickness displacement fields within the solid medium. The different implemented methods have been compiled in a toolbox with a graphical user interface, called “The Dispersion Box”, and can be freely downloaded from Orta et al. (2022).","2022-08-15","2024-02-21 14:20:29","2024-02-21 14:20:29","","115779","","","294","","Composite Structures","","","","","","","","","","","","","","","","","","","Advanced plate theory; Global matrix; Hybrid compliance-stiffness matrix; Lamb waves; Legendre polynomial; Semi-analytical finite elements (SAFE); Stiffness matrix; Structural health monitoring (SHM); Transfer matrix; Viscoelastic material","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U9WZG2ZB","journalArticle","2022","Duernberger, Euan; MacLeod, Charles; Lines, Dave; Loukas, Charalampos; Vasilev, Momchil","Adaptive optimisation of multi-aperture ultrasonic phased array imaging for increased inspection speeds of wind turbine blade composite panels","NDT & E International","","0963-8695","10.1016/j.ndteint.2022.102725","https://www.sciencedirect.com/science/article/pii/S0963869522001244","Ultrasonic phased array testing is a commonly used inspection modality in a range of non-destructive testing (NDT) fields. The recent rapid growth in demand for wind turbine installations means that blade manufacturers must address any potential NDT bottlenecks. Multi-aperture (MA) beamforming has previously been shown to increase frame rates, and hence inspection speed, when compared to traditional linear beamforming, in both NDT as well as medical applications. In this work an adaptive MA and spacing concept is presented to autonomously optimise the MA focal laws for the sample in question as well as a critical defect size. For this, full-matrix capture (FMC) data from a calibration sample, designed specifically for the target defect size and spacing, is used to drive the resultant optimised inspection scenario. A 6.7-fold increase in scanning speed with no degradation in resolution or defect sizing accuracy is reported. Three inspection scenarios are presented using firstly linear beamforming at 3.0 mms−1 and 22.0 mms−1 and finally MA beamforming at 22.0 mms−1. Resolutions of 0.8, 5.4 and 0.8 mm in the scan axis are recorded and consequently the optimum scenario, allowing for high resolution at the higher scanning speed, is presented. The concept and process are verified and validated by C-scan inspections of a carbon fibre re-enforced plastic (CFRP) sample, at varying inspection parameters, commonly used in high-power blade construction.","2022-12-01","2024-02-21 14:20:29","2024-02-21 14:20:29","","102725","","","132","","NDT & E International","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"229QWPHE","journalArticle","2023","Ye, Tao; Zhang, Jie; Du, Yu; Xu, Jianfeng; Bai, Long","A receiver-optimized total focusing method for detectability enhancement of small defects in coarse grained materials","NDT & E International","","0963-8695","10.1016/j.ndteint.2023.102943","https://www.sciencedirect.com/science/article/pii/S0963869523001585","The identification and localization of small defects are among the main objectives of ultrasonic non-destructive testing (NDT). In particular, the inspection of polycrystalline materials remains a challenge due to ultrasonic attenuation and backscatter noise caused by grain scattering. An adaptive ultrasonic array imaging algorithm is proposed in this paper, which is capable of enhancing the signal-to-noise ratio (SNR) of small subwavelength defects. The proposed approach adopts an iterative optimization procedure based on sequential backward selection, and is termed receiver optimized total focusing method (ROTFM). ROTFM is formulated in a baseline subtraction (BS) setting, and it is shown to achieve higher defect SNRs compared to TFM results obtained by directly applying the BS method to measured array data. More importantly, the performance of the proposed ROTFM is robust to time and spatial misalignments, and hence, it alleviates the need for complex compensation schemes when performing imaging computations. Compared to conventional TFM, ROTFM achieved an average SNR improvement of 3.41 dB and 6.05 dB in experiments for four test defects (cracks and holes of sizes 0.5 mm and 1 mm) at the frequencies of 5 MHz and 7 MHz, respectively.","2023-12-01","2024-02-21 14:20:29","2024-02-21 14:20:29","","102943","","","140","","NDT & E International","","","","","","","","","","","","","","","","","","","Defect detection; Imaging algorithms; Polycrystalline materials; TFM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GS23DQNP","journalArticle","2021","Meng, Xiao; Feng, Ju; Pai, Ning; Zequan, He; Kaiyuan, Li; Cheng, Zhou; Yazhen, Zhang","Effects of filler type and aging on self-sensing capacity of cement paste using eddy current-based nondestructive detection","Measurement","","0263-2241","10.1016/j.measurement.2021.109708","https://www.sciencedirect.com/science/article/pii/S0263224121006710","Eddy current-based nondestructive detection was first used for testing self-sensing cement paste in this study. The effects of three functional fillers and aging on self-sensing cement paste were observed. First, the plain mortar exhibited self-sensing ability at the earliest curing time, but its gage factor significantly decrease with ages. Second, among the three functional fillers that were studied - carbon fiber (CF), steel fiber (SF), and carbon black (CB) - the SF exhibited the highest gage factor. Third, the effect of ages on eddy current sensitivity is not obvious. The gage factor SF-reinforced specimens is high in different ages, while the gage of CF- and CB-reinforced specimens change little with ages. This study shows that eddy current-based nondestructive detection is feasible to detect stress and damage-induced variation of cement paste, and SF is the best filler to improve the self-sensing ability of cement paste.","2021-09-01","2024-02-21 14:20:29","2024-02-21 14:20:29","","109708","","","182","","Measurement","","","","","","","","","","","","","","","","","","","Curing age; Eddy current; Functional filler; Non-destructive testing; Self-sensing concrete","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
